"INSPECTION_ID","FACILITYID","INSPECTION_DATE","REQUIRE_REINSPECTION","CERTIFIED_FOOD_HANDLER","INSPECTION_TYPE","CHARGE_REVOCKED","Actions","CHARGE_DATE"
"{952B0DA8-77A9-43B5-8D27-8A5AE48B33D8}","0AD4313C-207F-4748-890C-306ACA27A804","2014/05/07","N","No","Compliance Inspection","","",""
"{8C9DAEF1-52E6-4FFB-9807-8A5B1C4150F5}","1DD58BAD-3A87-46A0-8B7D-98A3B2D05612","2012/11/30","N","No","Compliance Inspection","","",""
"{BAFE552A-B80E-40EB-98AA-8A5B3B1F01F8}","5EFBEE3E-A596-4571-873C-64BB91CA8C45","2013/02/28","N","No","Compliance Inspection","","",""
"{B91B3A76-FEA2-4EB8-8CF1-8A616B120B86}","D297CD5D-A233-45D7-9116-8F6CDD78A6BB","2013/12/13","N","No","Compliance Inspection","","",""
"{DA399610-839D-4D99-8C60-8A6445D75B8F}","08108B30-96E2-48F2-8892-9ABAE3324973","2012/11/29","N","No","Compliance Inspection","","",""
"{3C72B09A-0981-4A98-BF70-8A6E58A5880B}","A32257BA-0F9D-48EA-B413-F25E26C802A2","2014/03/09","N","No","Compliance Inspection","","",""
"{39209D0A-C4CE-4F59-89A4-8A6FCE90E222}","693DF54A-1913-46AB-9664-10BC943FCA58","2014/11/13","N","Yes","Compliance Inspection","","",""
"{0674D00E-A559-48AB-B4BE-8A73342F73AB}","4130A555-C5EB-498C-903C-2B9B8028AD94","2013/05/23","N","No","Compliance Inspection","","",""
"{DA2E0A80-E5F0-4BE2-9030-8A75983A29C2}","CA87716D-A281-406B-91C2-EF1CC5845B98","2013/03/28","Y","No","Re-inspection","","Re-inspection Required",""
"{64BD0E7A-D4F2-4359-A62A-8A76433DE6AF}","9782C8D7-31B5-426D-AC7B-A9C952FD4F94","2014/09/18","N","No","Compliance Inspection","","",""
"{21FDA6EF-D613-4CAB-A603-8A76CFC99D80}","6F187283-292D-4B05-92F0-106F46A7E88C","2013/03/05","N","No","Compliance Inspection","","",""
"{EAA207DA-38EB-4AFB-887E-8A7FA815B92B}","5E55A2A2-F18D-4E8F-AE2D-C997AAC51D09","2014/09/17","N","No","Compliance Inspection","","",""
"{66144670-1B12-4174-975C-8A822D024CF9}","B3D42A0B-D3A1-4E20-820D-89D4B40215D6","2013/09/09","N","No","Compliance Inspection","","",""
"{E8CE5367-6574-4A9A-953B-8A82CAE2A6C7}","CEE0587E-FD14-44B5-A64E-D63D71E9B329","2013/01/15","N","No","Compliance Inspection","","",""
"{B3265503-7419-472E-A7B5-8A87C54066CA}","75B19B73-BDA2-44D8-ADC7-ECD064245E2E","2013/07/19","N","No","Compliance Inspection","","",""
"{CE030F29-4AEF-4009-B3CE-8A885D7F50ED}","892EA101-77DE-4230-9B7F-D13C38728308","2014/01/13","N","No","Compliance Inspection","","",""
"{95024484-3C00-4FBC-8F46-8A88D8FBC785}","8850D166-B371-4143-9C42-4CD77A39ED8B","2013/09/26","N","No","Compliance Inspection","","",""
"{4F65573C-96C2-4955-A86E-8A96F1F00CD3}","531570C0-AB38-421E-B29C-2A307468F4BF","2013/10/16","N","No","Compliance Inspection","","",""
"{BC1DD829-7658-44E7-869E-8A999B1734F7}","FCA45773-D4D5-45F2-82FD-AADD3CF87CED","2014/06/05","N","No","Compliance Inspection","","",""
"{DEE88E46-C309-46F7-8B22-8A9BAD9C896E}","88EDE28B-35F6-4369-80AD-6DFC77417717","2013/10/02","N","No","Compliance Inspection","","",""
"{8C12D2BE-779C-4766-ACBB-8A9E8177157B}","2867F799-15B3-4CD7-9482-F5AFB2209DC0","2013/07/11","N","No","Compliance Inspection","","",""
"{E6BAD98C-B687-4E43-A384-8AA15E4898EA}","C6846FD7-885A-481E-9BA1-A805D5DED4AD","2012/12/20","N","No","Compliance Inspection","","",""
"{3E17FEA6-B783-4189-93A0-8AA3AD4C66DC}","844EBB05-24E6-4305-BC89-3572F1AA06F4","2013/08/01","N","Yes","Compliance Inspection","","",""
"{58185EE6-F9F2-48AB-BF57-8AA5FA7F2935}","58940064-A3A2-4C34-AEFA-855984A5B87D","2013/06/21","N","No","Re-inspection","","",""
"{8F0D0F1F-094D-4CF5-B5DE-8AA6EBFD5E63}","2D7C1097-FACA-4731-8F92-8F2D0E77FEF0","2013/02/19","N","No","Compliance Inspection","","",""
"{511F33B8-72FD-44E0-A53C-8AAD6F5914CD}","0D63AD88-8D0C-4EC7-B1CA-73F24B3C5C7F","2014/11/13","N","Yes","Compliance Inspection","","",""
"{73742BF5-212A-4E46-B624-8AB12C9DBAEC}","F10BBE20-9AD1-49D3-B9A4-16B6D481265F","2013/08/23","N","No","Compliance Inspection","","",""
"{4B2B7559-90BD-4FCE-8849-8AB18D6955D2}","43A888DE-8BBD-439E-BD8D-6A5539B29130","2012/12/10","N","No","Compliance Inspection","","",""
"{DEAB029D-B33A-4869-8DA5-8AB1ABE85282}","6AD9A497-B1D8-448C-ACCD-81DA78592E25","2012/11/22","N","Yes","Compliance Inspection","","",""
"{41204C64-837F-4E38-B4E0-8AB872B5666B}","E8811656-111B-4433-9E84-933C2A185890","2014/01/20","N","Yes","Compliance Inspection","","",""
"{3728C767-BBA7-4DBB-991E-8ABB299309E7}","1F7EB8F4-7352-47FA-9368-D32C08C21FFB","2014/01/13","N","No","Compliance Inspection","","",""
"{3DB6CC7F-2BA7-4CBF-9CE2-8ABD47C8459C}","6C63FF16-FBE8-4193-ABB8-2FD4BBBEBE3E","2013/11/25","N","No","Compliance Inspection","","",""
"{B7712C49-36BA-4081-9A55-8ABEBB67EBE9}","AD40AAC3-B4E7-495E-84AB-DC9DD47C5E71","2012/11/26","Y","No","Compliance Inspection","","Re-inspection Required",""
"{92A3C3E3-7098-473B-8840-8AC6539AC86C}","75FB595E-6E78-4BF1-8966-F9D3676EA181","2013/07/11","N","No","Re-inspection","","",""
"{B69500A4-CE63-40BA-B471-8AC9EDB9693D}","1DF0674C-D9F2-40EA-AA3C-CB4881676D3A","2014/03/11","N","No","Compliance Inspection","","",""
"{3E01385A-C8C5-4CE2-986C-8ACA538B7669}","AEBF1B0B-2A48-4953-8230-C40D54C63B19","2013/11/15","N","Yes","Compliance Inspection","","",""
"{2235A19A-BE45-4A9D-B304-8AD14451B0F6}","066822C4-E53F-4002-A684-19DF5065D259","2013/06/06","N","No","Compliance Inspection","","",""
"{822E5D9E-BA1D-41CF-937F-8AD503A920F0}","1BAB8553-2AF1-40DB-993E-D34548251A18","2014/01/15","N","Yes","Compliance Inspection","","",""
"{74E1386C-B322-4C6C-9907-8ADA89700779}","9AACFC1A-28E6-41FC-BD35-DA32D9C3337F","2014/10/17","N","No","Compliance Inspection","","",""
"{B57ABD59-AE18-4287-810C-8AE044164FF8}","9ABBAF64-184B-4563-8590-2725C180D3AC","2014/10/06","N","Yes","Compliance Inspection","","",""
"{BCF4D3C5-F8A0-4643-95BF-8AE24A769AC8}","F50C2926-CFD3-47E7-AB63-83B5CE35A8E0","2013/09/19","N","No","Compliance Inspection","","",""
"{65A72BDE-CC8A-4594-8E10-8AE35979B549}","30BE2129-5B93-4C90-83F2-36C2824CB77F","2014/05/09","N","No","Compliance Inspection","","",""
"{D306F7DD-3524-4EE6-9756-8AE57EEC7947}","EF367101-CF87-47A1-964F-49E495EC57A3","2013/06/10","N","Yes","Compliance Inspection","","",""
"{C77E6669-2FA4-4309-9A33-8AE975940391}","D53F34DA-99D7-43EE-8F4C-A2DED63D44DE","2014/11/04","N","Yes","Compliance Inspection","","",""
"{4A0A863A-B67B-4182-A0B9-8AEB508940F0}","F23D7B53-C733-4A56-B0B4-FA3FE01BF2AD","2013/10/21","N","Yes","Compliance Inspection","","",""
"{22E0CEC8-FC1D-48AE-90E6-8AEE38B005E5}","F215E14C-E607-4DB8-84F7-58DDC29A7A33","2013/06/07","Y","No","Compliance Inspection","","Re-inspection Required",""
"{9686F0E3-F283-4A3E-97FF-8AEFC6BB6F33}","B5BF4909-040F-431B-BBC3-461920EEF51C","2014/01/23","N","Yes","Compliance Inspection","","",""
"{D4F2795F-AE59-4727-858E-8AF344F49B75}","54E613A6-946E-4DB1-ACCC-3863624486DA","2014/09/29","N","No","Compliance Inspection","","",""
"{112F8216-CEC4-45B9-80DC-8AFBE06CC262}","A376CD7C-3123-4257-98E7-CA85828F6B63","2014/11/17","N","No","Compliance Inspection","","",""
"{F3B34D2F-1B6C-4944-B81C-8AFDC56A0BFE}","5EFBEE3E-A596-4571-873C-64BB91CA8C45","2013/06/07","N","No","Re-inspection","","",""
"{6B389A43-0768-4F77-8577-8B013FB16C6A}","842F691D-DE7D-4F47-A62F-B931E7341100","2014/07/10","N","No","Compliance Inspection","","",""
"{0690674F-3182-4825-AD7B-8B04996B318D}","13AA141B-2278-4278-8791-95DA580BCFCA","2013/11/18","N","Yes","Compliance Inspection","","",""
"{271B05F9-E798-4252-B5EC-8B166B62DE34}","6F187283-292D-4B05-92F0-106F46A7E88C","2013/09/16","N","No","Compliance Inspection","","",""
"{74748F95-3EA4-4C7C-AF34-8B17ADC56713}","6BA5801A-B311-4D0E-AB94-8B347A7FCDBD","2014/04/03","N","No","Compliance Inspection","","",""
"{0B563E0C-2665-4B2D-8743-8B1D417A2907}","B700F66E-504A-46AA-8491-60ED23546756","2014/04/02","N","No","Compliance Inspection","","",""
"{AE7B892A-07F6-4B6E-A997-8B1E4081816D}","2D0E164A-E945-4E8D-A20C-C137BD7E8788","2013/08/30","N","No","Compliance Inspection","","",""
"{8BBA5869-C29B-441B-A0A8-8B1FC2343BA3}","609D4761-6C12-4D1C-93EB-78993A6235F5","2013/03/13","N","No","Compliance Inspection","","",""
"{63E1C2DE-7F49-4B49-A522-8B2191D71A8D}","9B23D32C-C09C-4D44-969B-D95DC128243B","2013/10/07","N","Yes","Compliance Inspection","","",""
"{59D6E442-BF2C-4B61-81A8-8B2440631F8C}","08C5FC5A-7690-4D53-A79C-DD350B3BF025","2014/09/10","N","Yes","Compliance Inspection","","",""
"{E72BF5B4-8CBB-4837-A32D-8B28EE84A325}","F8113D9E-3FC6-42D5-BCAE-449096F1E610","2014/06/17","N","No","Re-inspection","","",""
"{54C80BC1-1D73-4141-9679-8B296F91E7AB}","A2987B0E-143D-4E9D-A8F9-65B746A1974E","2013/09/06","N","Yes","Compliance Inspection","","",""
"{75695D25-95C3-4DA5-92DC-8B2C230B88DB}","23C0F116-B39D-4684-8B73-4DEEC81C61BA","2013/01/23","N","No","Compliance Inspection","","",""
"{263053B4-43C8-4323-926F-8B2DE2D427DB}","8ED0E00D-3D91-4A20-95FD-5CA74932C8CD","2014/02/26","N","Yes","Compliance Inspection","","",""
"{8E3731A9-7102-4072-9AAE-8B40968555B8}","05D50DDB-9D4D-447B-A7C6-56672B88F451","2013/10/24","N","No","Re-inspection","","",""
"{13D5B89F-8043-4FEE-9B44-8B4236AEBF38}","0711BEA1-4337-42A4-9E6A-97F26947D525","2013/07/09","N","No","Compliance Inspection","","",""
"{C329F707-8AC5-4E18-B5FB-8B47285E1E33}","E1F79FE5-F32B-4A43-9AEC-BAD52FCC65A1","2013/03/19","N","No","Compliance Inspection","","",""
"{CBA187F0-91A0-4170-B0D0-8B47DACC6E6B}","7ED5F75B-3BF0-43DD-856E-127D7A5A9088","2013/02/11","N","No","Compliance Inspection","","",""
"{9527117B-8A7E-4CCC-B97B-8B4942E9DE8F}","EC3A8C54-F644-4740-A583-9D95EFF4AEB9","2013/05/09","N","Yes","Compliance Inspection","","",""
"{5FD821B4-70F3-4CE7-8CDE-8B4A76D59B28}","9D3EAF6E-47E4-4216-B3F6-4E81179005B6","2014/04/01","N","Yes","Compliance Inspection","","",""
"{DB7576B5-7DF8-4FE3-8496-8B4BA8CAA7C2}","7AB728E8-7956-4288-BB16-A3A17C489E40","2013/01/30","N","No","Compliance Inspection","","",""
"{5A9EB1DB-85E7-477E-90B1-8B4DEA71FBB8}","16AA7C92-1117-40CC-802F-EDA63CF03039","2014/02/14","N","Yes","Compliance Inspection","","",""
"{55895EE4-9A45-4FBD-BA75-8B4DFBEEECA8}","2B3E07F0-62D5-48F2-B163-E83312D890C8","2014/01/31","N","Yes","Compliance Inspection","","",""
"{928BE306-AFC6-4A26-9F33-8B4F8D83DEAA}","91453B3E-73D7-43C7-9214-6B27004C0314","2013/01/18","N","No","Compliance Inspection","","",""
"{316CFE7A-63D4-4FCF-95A0-8B52C2186E18}","6EACB9CA-AD88-4A17-AC7A-42AF834CC69C","2013/09/11","N","No","Compliance Inspection","","",""
"{20D20C82-F893-4937-B394-8B5DC0DFD4FB}","E97EB16E-D82E-46EB-AA29-06442291A78A","2013/08/01","N","Yes","Compliance Inspection","","",""
"{458D7702-F1EA-4B33-B98E-8B5F03756DC9}","58ECECF5-9E1F-443E-9FCD-DE9F91C13B5D","2014/03/24","N","No","Compliance Inspection","","",""
"{451B52DB-77FE-4675-84E4-8B634E231305}","5891AC2E-D523-463D-AB24-8B9F36E0EC65","2014/10/16","N","Yes","Re-inspection","","",""
"{4CC08131-B4C5-4A57-950F-8B66FE67209C}","59154E57-DFD0-4369-BA93-8ECC86FD534C","2013/06/19","Y","No","Compliance Inspection","","Re-inspection Required",""
"{4BC51F21-B132-41FD-AF32-8B6B83B4AE55}","CA9FA593-7E81-4C02-81F7-C402D5E0DC81","2013/10/04","N","No","Re-inspection","","",""
"{083237CC-51FB-45F6-95C0-8B6BA3716B4F}","688AD2D0-52D7-42E4-BBEB-9276830D86B5","2014/06/23","N","Yes","Compliance Inspection","","",""
"{4372F418-C5A2-44AC-B272-8B6EB3CE644E}","FCD1ECD1-D6EB-42E2-A45D-FF8BCAFF658A","2013/08/08","N","Yes","Compliance Inspection","","",""
"{A2FE658C-7DD5-493D-B6D3-8B6EEEE68AF0}","271BDD10-ADB0-4BC2-8748-02ACE951A8E5","2012/11/21","N","No","Compliance Inspection","","",""
"{610AB5C6-E9E1-4CE2-90F4-8B72D2911C18}","5C0724E4-DE06-4D0F-A250-2775720164E4","2012/11/23","N","No","Compliance Inspection","","",""
"{E3808ED3-C703-4DDA-B036-8B7F3D0AD321}","3E68FEB1-D473-4196-872B-6208AB43EE50","2013/08/07","Y","Yes","Compliance Inspection","","Re-inspection Required",""
"{D0C5355F-A614-4698-88EB-8B7F4E84031D}","19A63E8A-5772-43BA-8105-45096C317B3F","2014/03/22","N","No","Compliance Inspection","","",""
"{4043E9E0-08AD-40AB-AFF8-8B855C8990F4}","CE72A90A-97D7-4352-BB8D-DA43369D32EC","2013/11/12","N","Yes","Compliance Inspection","","",""
"{859B6046-B5A7-409E-A832-8B87A5CFEAA6}","D0377AF6-0E54-462A-9CE2-036DC921A756","2013/01/25","N","No","Compliance Inspection","","",""
"{961713C6-7278-4A96-A06B-8B8C0498E188}","61CC4273-7501-4003-94A8-A740BBF5EC05","2014/06/25","N","No","Compliance Inspection","","",""
"{F619C414-E563-485E-9332-8B8C2F7DAEDB}","5D9FD41E-72E8-4355-AC78-0D63C85F7FED","2014/10/02","N","No","Compliance Inspection","","",""
"{36206323-A8BC-4FE3-B22A-8B92DEA1E1FA}","C76D45E7-2A12-4771-A654-E051DAB42FF5","2014/03/21","N","Yes","Compliance Inspection","","",""
"{E912D16F-15AC-4814-93F9-8B99A0EC5DB7}","E7151682-88FB-4D8E-8188-452BB9E973C1","2014/07/15","N","No","Compliance Inspection","","",""
"{0C24276F-5FC7-4322-AF44-8BA00620C16A}","19B8A7E7-97F1-412E-8A8E-D635A542C99B","2014/03/05","N","No","Compliance Inspection","","",""
"{FFAF1DB4-8B48-4439-B545-8BA2B3A52C7F}","BC4B86F2-29A6-46C3-980C-BECEF3BED004","2013/11/06","N","Yes","Compliance Inspection","","",""
"{D4CF8DEE-A3EC-48F7-A521-8BA461ABF12E}","1449155A-B41C-4AC3-8515-2010971BABD1","2013/07/25","N","No","Compliance Inspection","","",""
"{15EA1329-3717-4394-8682-8BA64A65CB21}","13FB0DD8-4B05-4CA7-A90F-0E570D2A9ACC","2013/10/02","Y","No","Compliance Inspection","","Re-inspection Required",""
"{5F1C69C0-39E4-4385-B27F-8BAB38B3D3B4}","56CBDA92-B47C-40BF-B6F1-E5D85ECB52B9","2013/06/20","N","No","Compliance Inspection","","",""
"{6119EF1E-50F4-4FF8-B801-8BAD4FB6A885}","500B8E80-1D14-4435-B558-02F24870BAFE","2014/01/29","N","No","Compliance Inspection","","",""
"{3F72C1F5-D11D-48E8-A27B-8BB096A6DB1C}","6F5BE420-24BB-4865-BEA0-92AA8331E988","2013/10/17","N","Yes","Compliance Inspection","","",""
"{8E50C9C7-A2FA-4ABA-91BC-8BBBBB01C401}","5EF15A53-67B5-418C-9A07-D5FFD0FD2B0E","2013/05/22","N","Yes","Compliance Inspection","","",""
"{1458E0CB-91F2-4268-B2E6-8BBC6B3FF6C6}","FCAD27EE-7CB9-4151-A6F6-202BF0E51D4B","2013/08/29","N","No","Compliance Inspection","","",""
"{C0E89C3B-6A07-41A3-BF01-8BBF77CFB171}","924C1D58-3855-4D9E-956E-AE0F0933A8D9","2014/04/16","N","Yes","Compliance Inspection","","",""
"{621FF834-6804-45F7-B006-8BC3F30B70C0}","366026EA-3C98-4C2B-999C-A9E27079A07A","2014/01/27","N","No","Compliance Inspection","","",""
"{DCE49975-1D7B-4DFF-8AB5-8BCA0DEC8C21}","B6AE60D2-8334-4812-89A9-A85F44ABB291","2014/08/19","N","No","Compliance Inspection","","",""
"{3ADDAA22-8D62-4B1A-9D10-8BCB60D0BFD3}","ECF24FC6-29D0-4D01-8AF6-A65297071EFE","2014/06/05","N","Yes","Compliance Inspection","","",""
"{068827CD-59D7-4391-AF9F-8BDC30FA7302}","A70E8856-B713-4959-AE37-55011EC337D0","2013/10/04","N","Yes","Compliance Inspection","","",""
"{C37EFE0F-75EC-498D-A13B-8BDCE6E768AB}","70BF4761-C094-4B36-ACD8-AA859DC0A9ED","2013/01/10","N","No","Compliance Inspection","","",""
"{2E208390-181E-4CE2-B9BA-8BDF0C902C33}","88F1C5F4-2FBF-47A6-AB84-C6A1112DE7C4","2014/01/17","N","No","Re-inspection","","",""
"{9BFABFBD-8575-4532-B7E5-8BDFFF6BCA08}","A8DAB8AD-108D-487E-9BD2-1C3F7E34BD1C","2014/01/29","N","No","Compliance Inspection","","",""
"{A0ADF801-67FC-4C65-A823-8BF0894FA652}","10785B69-0F1A-48A6-9DD4-CF1C492FD19B","2014/06/04","N","No","Compliance Inspection","","",""
"{6C0B04DD-B6A3-4077-96BA-8BF646F5CB34}","FD6ECE03-E7AC-44EF-A5E5-052B4C68FA82","2014/11/13","N","No","Compliance Inspection","","",""
"{3722E9A4-94C6-44FC-A1B6-8BF747623CBA}","38AA3B27-BB02-474D-A98C-FB88E762A452","2013/10/17","N","Yes","Compliance Inspection","","",""
"{6B71D270-CFA2-447D-A930-8BFF9F68EB8A}","52BC99C5-EA75-45FD-99F1-0E3F25A0B270","2013/03/06","N","No","Re-inspection","","",""
"{37341496-A7B8-472A-BF32-8C02FBEEBDB6}","2DF89ED4-07B2-4B68-8D87-604039AB49B1","2014/02/27","N","No","Compliance Inspection","","",""
"{7D6F05C8-00A6-4A5F-A1A4-8C0613C93525}","434D312E-C307-43C9-8EF0-60B5F2184C84","2014/05/23","N","No","Compliance Inspection","","",""
"{D0B671D3-0E57-400B-A936-8C0FE7BA7BF7}","82D4ABD8-BD0E-4957-8DE0-EE242C739DBA","2013/02/05","N","No","Compliance Inspection","","",""
"{2269AEE4-1FED-4D82-B6B8-8C108E98DD27}","178BBE69-C75C-4F6D-9A2A-C0BAB42B7583","2014/06/24","N","No","Compliance Inspection","","",""
"{5FF6CA01-3B25-4A79-BB06-8C1432F1A728}","B2F8E1F0-5FF8-43CC-8F0C-3D61C5E7E7DA","2013/01/23","N","Yes","Compliance Inspection","","",""
"{ADA7E56A-EBFD-44D0-8906-8C1489280D89}","2DB739D1-259E-4A66-A089-A0DD994F1DFB","2014/06/10","N","No","Compliance Inspection","","",""
"{C11C1982-37D1-452A-A511-8C184481173A}","8EA90408-ABFD-4ACB-8523-DFFFBCF2828B","2014/05/13","N","Yes","Re-inspection","","",""
"{D62B5BB1-2654-4C05-B51A-8C1EF51B099A}","2B3B1366-9A67-4355-B9A6-C20433DC39E6","2014/06/23","N","No","Compliance Inspection","","",""
"{642B362C-2AC5-4292-8B79-8C1FEA35E86F}","80974474-0C4C-4854-A21F-736C4AF455DD","2013/01/22","N","No","Compliance Inspection","","",""
"{73BDBD56-13AD-4D03-B9F2-8C204E62EC01}","06F2C386-1955-4729-9D35-E3174FFDF831","2013/05/07","N","No","Compliance Inspection","","",""
"{9943FB22-F1D8-4FC7-9C6B-8C2CA38A395A}","63A1F5EA-A825-464D-A86F-BA7E73F3934B","2013/09/06","N","No","Compliance Inspection","","",""
"{C5577B1C-1FD3-40C2-AEF1-8C358A6B7721}","EBBC3AED-BA7A-447B-9A9B-75654E8CF1AD","2014/06/16","N","Yes","Compliance Inspection","","",""
"{BF22DC6B-34BA-4712-B08B-8C35FA19E4FD}","7BABC8E3-5620-46AD-B8BB-ED0E0B9E9994","2014/06/19","N","Yes","Compliance Inspection","","",""
"{AFB49125-A919-48D6-B297-8C3A030E6BD1}","E7BDBB4D-5358-420F-8B7F-A468ABF075AB","2013/03/07","N","No","Compliance Inspection","","",""
"{85406563-90C2-483A-8571-8C3ADA3B817E}","953B3F86-F769-42CE-9285-200373BE5676","2013/02/13","N","No","Compliance Inspection","","",""
"{609F9F05-979E-4C67-A764-8C3BD7011513}","24EBA62F-23F3-4EB9-8919-65203D67FD0A","2014/02/19","N","Yes","Compliance Inspection","","",""
"{85FFC9BA-5B4D-46A0-B8F7-8C40E0F2142F}","88D80ADC-EAF2-491C-855C-361194F4318A","2014/01/28","N","Yes","Compliance Inspection","","",""
"{3CE60869-787F-44F5-80E7-8C41D2C80AD4}","BA41C0D0-7327-4A76-85AA-19145AA06A59","2014/07/23","N","Yes","Compliance Inspection","","",""
"{36C8F140-BE08-49B6-AAE8-8C4274A3CC27}","38BC577E-221B-401B-B448-CE17CD6B38AB","2014/09/23","N","Yes","Compliance Inspection","","",""
"{E6E54430-FD60-4EB3-AC6B-8C43EF253D0D}","67044D95-C717-4FBF-A7DD-62F1CEF493A8","2014/02/11","N","No","Compliance Inspection","","",""
"{B7A87387-0F49-43E5-BB62-8C469474D2B2}","D853DAFF-F3BD-4377-815B-E129104AFC68","2013/06/27","N","Yes","Compliance Inspection","","",""
"{E8927DD1-D3AC-4204-AE46-8C4903D513EB}","B2AA8140-64B6-4D8D-A0CA-49028F2DF5EC","2013/06/26","N","Yes","Compliance Inspection","","",""
"{C1151AAB-C6B0-4887-95B4-8C4A4E41B85C}","6C47DC7F-33C0-46F2-AE14-A316AC7D58B6","2014/08/29","N","No","Compliance Inspection","","",""
"{0CD7428D-D368-4EB4-AC25-8C4AF2152CC1}","58BF07DB-20B3-46A4-AAD1-BED76D736A49","2013/03/27","N","Yes","Compliance Inspection","","",""
"{E502186C-96E4-4849-B203-8C4BCC1F846E}","CA87716D-A281-406B-91C2-EF1CC5845B98","2013/03/13","Y","No","Compliance Inspection","","Re-inspection Required",""
"{B98E639A-1459-426F-A3E3-8C4C367961E8}","188B6421-F308-4958-A6E0-156A206B75DF","2013/08/15","N","No","Compliance Inspection","","",""
"{A3331A9E-162C-459E-9C0E-8C4EA707C110}","6BA5801A-B311-4D0E-AB94-8B347A7FCDBD","2014/10/07","N","No","Re-inspection","","",""
"{6BF4AEBD-A61B-4AB3-ADAA-8C58DB4D641A}","831F0381-1F5A-48FF-9B9E-649F1888FB0B","2014/06/23","N","No","Re-inspection","","",""
"{89F02C8D-B4B6-46AA-9063-8C5A35FBACC8}","9673DC13-B3D9-4885-90F2-650A9FEB8D13","2013/01/09","N","No","Compliance Inspection","","",""
"{1A3DB8F4-BC92-48B5-8BB7-8C5D491DBB96}","E06D710C-9330-4295-9B83-E25CDBE7C998","2013/07/16","N","Yes","Compliance Inspection","","",""
"{55BBD4D8-A959-4242-89AF-8C5EBD41C8B1}","7C5FBC3C-BD9E-4755-8674-EFB07CB4D009","2014/02/05","N","No","Compliance Inspection","","",""
"{D653CCE0-DEB3-464A-A857-8C6014D5C5F9}","1DD835A7-BEA3-49B0-BA73-64D1ACBBE2F3","2013/05/31","N","No","Re-inspection","","",""
"{148DC09F-13E0-4247-9F57-8C63EF90B793}","8B59CF40-0506-426B-94F8-DE68205938DA","2013/02/07","Y","No","Compliance Inspection","","Re-inspection Required",""
"{2CF07178-C4FA-41ED-A264-8C6A68490938}","4E16765C-3F2A-404B-95CC-7711E1B2C7F6","2013/01/23","N","Yes","Compliance Inspection","","",""
"{DC8CD1CF-553D-42F2-B845-8C6A99BB0F9A}","DB5ADAA0-E1B8-472E-AB97-BC0635CF45C5","2014/06/19","N","No","Compliance Inspection","","",""
"{F5AC01D2-28FD-4AB9-8614-8C6B3DBF9072}","4A8B5F2A-A402-4691-83FA-7754CDA45804","2013/05/14","N","Yes","Compliance Inspection","","",""
"{E059E0EB-771E-4CE6-BB5D-8C70EABAF6D5}","440919A0-EEAD-4CCD-9A67-F4373A2B149E","2013/12/09","N","No","Compliance Inspection","","",""
"{326C8107-EE2E-4BB2-8DAB-8C70EC770F2E}","1065904F-A111-484C-AE0E-7B87D7252D13","2013/03/19","N","No","Compliance Inspection","","",""
"{1A2B7605-48EF-4117-8581-8C71209ED280}","8667A3EF-F993-41F5-BEAB-C27A9A4818FB","2013/01/07","Y","Yes","Compliance Inspection","","Re-inspection Required",""
"{FFC68FBA-A97C-4BCF-98F6-8C78D08B776C}","B9D7CF2E-233A-4ABA-A669-6693D6805835","2014/10/28","N","Yes","Compliance Inspection","","",""
"{92B08C8A-6E07-4B91-B494-8C7A4C78A973}","D632DE5D-0A4F-40D4-BDEF-25F9031312F3","2014/09/11","N","No","Compliance Inspection","","",""
"{D54D0736-83B1-4E21-8AF9-8C7B7AD7A2C9}","4325656F-2C66-4560-AEFD-BA29778E08B9","2013/08/19","N","Yes","Compliance Inspection","","",""
"{9E7DCDCD-6849-438A-AD70-8C824802A5B0}","E9BCB1E2-83A7-4F95-9B6C-2ACFC0623B5E","2012/11/27","N","Yes","Compliance Inspection","","",""
"{FA5AF5A4-11F6-4A28-9BA3-8C8A29EB5D49}","5CBBF93F-9ACC-4A40-9D98-3C7FBEE42CA3","2013/02/07","N","No","Compliance Inspection","","",""
"{8235C4B4-945A-4546-AFDC-8C8C93D99D0F}","9D723170-5AE2-40D9-944E-6595E2319E0E","2014/05/30","N","Yes","Compliance Inspection","","",""
"{434A594F-0C8E-4769-B8B2-8C8E9E665B8E}","DA74C115-708F-454F-8F27-CC572B0FE78E","2013/04/24","N","No","Compliance Inspection","","",""
"{B80B0761-93A4-4403-906F-8C8EA0DDC7E8}","59154E57-DFD0-4369-BA93-8ECC86FD534C","2013/12/06","N","No","Compliance Inspection","","",""
"{2AABF455-A761-476E-8021-8C8F64DD0A73}","0BB3F52A-8110-42AF-9F1C-1E2D3EF2873C","2014/11/12","N","No","Compliance Inspection","","",""
"{4C275324-366D-4E9D-8978-8C92BB93B6F0}","A7E4A02B-EF74-490D-9C5D-C09022BCE0DF","2013/03/11","N","No","Compliance Inspection","","",""
"{DFBC3FB0-5132-4EC8-9453-8C98ED2FA6EB}","D2468C34-A3BA-4EE5-9BE1-8029263EAE48","2013/10/09","N","Yes","Compliance Inspection","","",""
"{49FEDFD7-6821-4805-99DF-8CA57816952E}","C1FCF5D8-42B3-4F2F-BA86-0684A3D3AB4E","2013/06/18","N","Yes","Compliance Inspection","","",""
"{A775B0E1-6254-47AC-B600-8CA5D130F0D4}","0BE11D80-1C92-48B6-9BD5-51C0FC11DBCD","2014/04/01","N","No","Compliance Inspection","","",""
